station_cd,altitude
1111912,0,12.6039429,
1111913,0,10.6226654,
1111914,0,9.7311888,
1111915,0,8.5766191,
1111916,0,3.9580667,
1111917,0,2.9866478,
1111918,0,2.4137628,
1111919,0,3.2922041,
1111920,0,3.8809180,
1111921,0,6.0749021,
1111922,0,4.5490513,
1120101,0,10.3122282,
1120201,,106.3809052,
1120202,,146.3046417,
1120203,,69.6985550,
1120204,,83.0841293,
1120205,,149.8829956,
1120206,,205.8399963,
1120207,,284.3728638,
1120208,0,178.0819397,
1120209,,146.9612579,
1120210,,105.9944534,
1120211,,103.4917908,
1120212,,83.3633270,
1120213,,82.8124390,
1120214,,89.2081528,
1120215,,83.0179596,
1120216,,94.5919113,
1120217,,66.1202240,
1120218,,39.8634720,
1120219,,29.4720993,
1120220,,29.3115788,
1120221,,22.5789604,
1120222,,18.4826393,
1120223,,23.5057449,
1120224,,52.8365059,
1120225,,30.2652626,
1120226,,18.6268749,
1120227,,6.2030559,
1120228,,7.6564074,
1120229,,7.5808582,
1120230,,10.3055382,
1120231,,16.0796909,
1120232,,4.5285497,
1120233,,3.6531711,
1120234,,3.4478633,
1120235,,4.6097965,
1120236,,15.6501503,
1120237,,7.0363765,
1120238,,8.2491961,
1120239,,33.7193985,
1120240,,9.1718254,
1120241,,15.9375830,
1120242,,13.7997122,
1120243,,26.8628159,
1120244,,24.3183002,
1120245,,31.3393612,
1120246,,34.0597038,
1120247,,46.3982544,
1120248,,48.3612595,
1120249,,59.0734520,
1120250,,99.6204071,
1120251,,184.7138672,
1120252,,195.3229065,
1120253,,141.3726501,
1120254,,94.4358368,
1120255,,77.3126831,
1120256,,47.0228043,
1120257,,40.1061363,
1120258,,25.0000000,
1120259,,23.0490723,
1120260,,22.2170200,
1120261,,24.0000000,
1120262,,52.5102806,
1120263,,44.4680595,
1120264,,13.5148802,
1120265,1,14.0793600,14.08
1120266,,6.4836593,
1120301,,23.3019180,
1120302,,20.0814190,
1120303,,14.3162727,
1120304,,21.7992916,
1120305,,14.0000000,
1120306,,21.3141079,
1120307,,29.0191231,
1120308,,12.3055182,
1120309,,7.3572721,
1120310,,5.4672251,
1120311,,7.1274352,
1120401,,9.1718254,
1120402,,6.6487856,
1120403,,19.5560856,
1120404,,5.6965613,
1120405,,10.3562212,
1120406,,17.8458004,
1120407,,9.1273823,
1120408,,19.2826385,
1120409,,20.2479649,
1120410,,27.7231445,
1120411,,30.9583206,
1120412,,6.7516665,
1120413,,16.8080902,
1120414,,9.2297220,
1120415,,15.2460632,
1120416,,12.8004141,
1120417,,46.3743401,
1120418,,72.4167023,
1120419,,59.2036095,
1120420,,29.5178986,
1120421,0,10.1018934,
1120422,,8.3424549,
1120423,,8.2027998,
1120424,,8.1671896,
1120425,,11.9603987,
1120426,,5.6546621,
1120427,,21.3654327,
1120428,0,8.8954277,
1120429,,12.0893669,
1120430,,7.4448023,
1120431,,5.0246978,
1120432,,8.1662321,
1120433,,14.2351885,
1120434,,10.4251614,
1120435,,6.0031586,
1120436,,8.3968019,
1120437,,12.2906208,
1120438,,13.3056011,
1120439,,12.1518669,
1120440,,17.6990719,
1120441,,18.6786118,
1120442,,24.3875351,
1120443,,23.0490723,
1120501,,6.4836593,
1120502,,4.8546195,
1120503,,2.9270828,
1120504,,4.9949613,
1120505,,3.5999348,
1120506,,6.8450928,
1120507,,2.6871076,
1120508,,6.0105486,
1120509,,5.3616099,
1120510,,6.8233447,
1120511,,6.8150864,
1120512,,11.9278603,
1120513,,19.7145329,
1120514,,36.2707329,
1120515,,15.7269630,
1120516,,5.3108368,
1120517,,10.0971346,
1120518,,9.0006886,
1120601,0,10.3122282,
1120602,,7.2286172,
1120603,,11.8817930,
1120604,,6.7525697,
1120605,,13.9213820,
1120606,,11.6398077,
1120607,,9.1657953,
1120608,,25.7460060,
1120609,,23.7732258,
1120610,,26.4499588,
1120611,,30.1508045,
1120612,,38.5932236,
1120613,,21.3264885,
1120614,,24.0564365,
1120615,,22.8793221,
1120616,,18.6245117,
1120617,,18.1482601,
1120618,,24.0095844,
1120619,,26.8066101,
1120620,,9.3468084,
1120621,,14.0298529,
1120622,0,43.4041176,
1120623,,161.4009247,
1120624,,9.0000000,
1120625,,7.5005112,
1120701,0,60.4619713,
1120702,0,112.5059967,
1120703,0,158.5977173,
1120704,0,199.6098022,
1120705,0,360.1703491,
1120706,0,286.2162476,
1120707,0,167.9722443,
1120708,0,136.9581604,
1120709,0,99.6195221,
1120801,2,29.3681755,
1120802,,54.2869873,
1120803,,25.0880928,
1120804,,37.1755180,
1120805,1,26.1939106,26.19
1120806,,42.4770737,
1120807,,104.9744263,
1120808,,64.8786011,
1120809,,101.0953827,
1120810,,140.9088898,
1120811,,164.4730682,
1120812,,156.6609344,
1120813,,90.2688599,
1120814,,23.3749180,
1120815,,7.7730184,
1120816,,49.2040024,
1120817,,19.7966824,
1120818,,10.4979496,
1120819,,5.6871243,
1120820,,8.0473566,
1120821,,11.2428675,
1120822,,9.7426081,
1120823,,9.2501364,
1120824,,4.5028663,
1120825,,8.6158981,
1120901,,92.0408020,
1120902,,75.5583801,
1120903,,90.2525635,
1120904,,102.5542221,
1120905,,107.5771027,
1120906,,113.4335556,
1120907,,154.6569214,
1120908,,193.6778870,
1120909,,241.4472809,
1120910,,228.8708649,
1120911,,229.5668945,
1120912,,238.5328064,
1120913,,245.0000000,
1120914,,268.6628113,
1120915,,312.6067810,
1120916,,363.9259644,
1120917,,389.6622314,
1120918,,475.4511719,
1120919,,407.6603699,
1120920,,264.3362122,
1120921,,121.6646194,
1120922,,61.6576614,
1120923,,28.9861660,
1120924,,4.9407191,
1121001,,61.3772964,
1121002,,66.0000000,
1121003,,75.8337021,
1121004,,91.0765991,
1121005,,110.2632675,
1121006,1,113.7910995,113.79
1121007,,164.7790680,
1121008,,173.4308472,
1121009,,247.4409332,
1121010,,248.0641022,
1121011,,277.5414734,
1121012,,235.7554321,
1121013,,163.1152954,
1121014,,130.0934753,
1121015,,111.9384384,
1121016,,92.4310303,
1121017,,66.1202240,
1121101,,132.0272064,
1121102,0,140.5798492,
1121103,0,219.0000000,
1121104,,188.6510010,
1121105,,202.0000000,
1121106,,240.6120453,
1121107,,220.5419769,
1121108,,203.9272614,
1121109,,87.6912079,
1121110,,78.6184616,
1121111,,61.5855103,
1121112,,50.6605873,
1121113,,42.7651749,
1121114,,35.3419724,
1121115,,32.0223999,
1121116,,27.4447918,
1121117,,29.3115788,
1121201,,207.7310181,
1121202,,223.4037781,
1121203,,254.9302216,
1121204,,262.2605591,
1121205,,267.7668152,
1121206,,288.8829346,
1121207,,510.3937378,
1121208,,390.8388977,
1121209,,340.4873657,
1121210,,300.1138611,
1121211,,324.5386658,
1121212,,306.0918579,
1121213,,255.2696991,
1121214,,226.9869690,
1121215,,170.7645874,
1121216,,146.8283386,
1121217,,133.1450500,
1121218,,115.2777252,
1121219,,114.2143097,
1121220,,103.4178162,
1121221,,94.3211288,
1121222,,82.2155914,
1121223,,97.8041153,
1121224,,87.8140259,
1121225,,59.3956833,
1121226,,67.8798447,
1121227,,59.0734520,
1121301,,132.0272064,
1121302,,131.0031433,
1121303,,143.5777740,
1121304,,201.2230988,
1121305,1,387.1176453,387.1176453
1121306,1,575.4390259,575.4390259
1121307,0,747.7291870,
1121308,0,622.8474731,
1121309,0,491.6747742,
1121310,0,311.0346680,
1121311,0,243.5686798,
1121312,0,187.1644897,
1121313,,87.1892014,
1121314,,60.4619713,
1121315,,28.7672768,
1121316,,20.8481178,
1121317,,8.7059364,
1121318,,6.8780694,
1121319,,2.4660058,
1121320,,5.5952873,
1121321,,33.4524841,
1121322,,3.2651145,
1121323,,8.5346832,
1121324,,12.5624704,
1121325,,16.2328205,
1121326,,25.8125477,
1121327,,1.0000000,
1121328,,4.9974165,
1121329,,24.8962250,
1121330,,4.9407191,
1121401,2,4.5500441,
1121402,,5.7855406,
1121403,,6.8564091,
1121404,,3.8289864,
1121405,,1.6557237,
1121406,,9.0222263,
1121407,,12.8700371,
1121408,,7.4860449,
1121409,,9.1874380,
1121410,,14.1420412,
1121411,,26.8433933,
1121412,,9.4383965,
1121413,,7.9025540,
1121414,,4.3016849,
1121415,,9.3827143,
1121416,,11.3401785,
1121417,,10.4954453,
1121418,,22.2780952,
1121419,,29.0043507,
1121420,,14.4726915,
1121421,,5.2708850,
1121422,,7.7063704,
1121423,,4.5810547,
1121424,,13.8176117,
1121425,,20.1066742,
1121426,,19.8399754,
1121427,,17.6276588,
1121428,,22.6640987,
1121429,,12.8178740,
1121430,,15.1127605,
1121431,,13.6581049,
1121432,,9.5978079,
1121433,,5.6520777,
1121434,,10.8573103,
1121435,,3.9053094,
1121436,,6.1983752,
1121437,,2.1924794,
1121438,,2.4863546,
1121439,,6.8845668,
1121440,,10.0215416,
1121441,,12.6293259,
1121442,,3.2845640,
1121443,,27.4879551,
1121444,,33.4646873,
1121445,,18.5728626,
1121446,,2.6465137,
1121447,,8.2334404,
1121448,,9.1168976,
1121449,,10.0006714,
1121450,,5.7888970,
1121451,,11.9129448,
1121452,,44.4526024,
1121453,,11.7037973,
1121454,,18.2525311,
1121455,,20.8059082,
1121456,,23.5303783,
1121457,,15.0341005,
1121458,,6.0149045,
1121459,,6.0095139,
1121460,,7.6564074,
1121501,,16.0796909,
1121502,,9.3256769,
1121503,,5.6007099,
1121504,,5.4183722,
1121505,,3.9699705,
1121506,,3.9597685,
1121507,,14.9873343,
1121508,,9.7592449,
1121509,,4.5707083,
1121601,0,75.9977951,
1121602,,97.7049942,
1121603,1,133.1091309,133.11
1121604,,326.7218628,
1121605,,557.9244995,
1121606,,645.6450806,
1121607,,469.7976379,
1121608,,308.4379883,
1121609,,251.0000000,
1121610,,226.3458099,
1121611,,217.8972778,
1121612,,222.7049561,
1121613,,280.8971863,
1121614,,248.7273712,
1121615,,176.9034424,
1121616,,177.4320374,
1121617,,127.3986893,
1121618,,135.0217743,
1121619,,125.0550766,
1121620,,107.2044296,
1121621,,104.9602203,
1121622,,109.2362137,
1121636,1,,
1121623,,113.2654114,
1121624,,104.4292297,
1121625,,109.1137695,
1121626,,112.0000000,
1121627,,111.3431396,
1121628,,98.8222580,
1121629,,84.4116058,
1121630,,79.6635742,
1121631,,80.0000000,
1121632,,73.4870529,
1121633,,83.8181000,
1121634,,76.6533279,
1121635,,106.3809052,
1121701,1,44.5283508,44.53
1121702,,40.5754395,
1121703,,55.8502693,
1121722,,112.9487534,
1121704,,87.1295471,
1121705,,147.2770996,
1121706,,133.8560944,
1121707,,90.4392853,
1121708,,111.8908920,
1121709,,165.2866669,
1121710,,198.5735321,
1121711,,215.9074707,
1121712,,265.1983948,
1121713,,288.8245850,
1121714,,374.8756409,
1121715,,439.4660339,
1121716,,238.3913116,
1121717,,165.5373688,
1121718,,130.8679352,
1121719,,107.2044296,
1121720,,125.0550766,
1121721,,135.0217743,
1121801,,135.0217743,
1121802,,125.0550766,
1121803,,106.5636444,
1121804,,100.0000000,
1121805,,90.4908829,
1121806,,91.8214264,
1121807,,94.8031769,
1121808,,98.0734634,
1121809,,101.5255966,
1121810,,125.8527985,
1121811,,127.8713303,
1121812,,119.3274002,
1121901,,251.0000000,
1121902,,259.1127625,
1121903,,259.6172180,
1121904,,242.5373383,
1121905,,224.4597626,
1121906,,222.3297882,
1121907,,210.9009857,
1121908,,215.7983246,
1121909,,228.5947723,
1121910,,234.4663544,
1121911,,266.1507568,
1121912,,293.7435303,
1121913,,205.1217957,
1121914,,175.7072449,
1121915,,140.9345856,
1121916,,98.5456848,
1121917,,84.9488678,
1121918,,35.9940872,
1121919,,24.3048134,
1121920,,9.4383965,
1122001,,106.3809052,
1122002,,68.6997528,
1122003,,48.8878479,
1122004,,38.6926804,
1122005,,39.1200218,
1122006,,52.4840240,
1122007,,29.4502926,
1122008,,19.8130836,
1122009,,10.3024826,
1122010,,10.8573103,
1122101,,13.5611219,
1122102,,13.0894575,
1122103,,13.7633410,
1122104,,23.0381718,
1122105,,21.4649010,
1122106,,28.1781559,
1122107,,39.0781937,
